State_FIPS_Code,County_FIPS_Code,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths
37,163,9.2,4,2.1,4,15.1,4,6.1,4,1,3,42.2,4,22.8,4,9.4,4,6.3,4,18.9,4,5.3,3,7.2,4,2.2,3,25.5,3,22.3,4,178.4,3,8.3,4,54.7,3,41.9,4,103.3,4,11.5,3,27.9,4,4567,3141
37,165,11,4,2.3,4,14.8,4,8.2,4,1.2,4,59.5,4,23.2,4,12.5,4,11.1,4,12.5,3,-1111.1,-1,8,4,4.4,4,33.7,4,23.5,4,239.9,4,13.6,4,62.2,3,25.1,3,90.8,4,11,3,13,3,2487,1764
37,167,8.8,4,1.4,4,13.7,4,5.2,4,0.9,3,31.6,3,13.9,4,9.7,4,7.4,4,15.9,4,22.8,4,5.7,4,4.1,4,21.4,3,19.6,3,252,4,8.3,4,58.4,4,24.8,4,77.9,4,11.1,3,23.9,4,3699,3013
37,169,8.4,4,1.7,4,13.2,4,3.6,4,1.6,3,24.1,3,5.9,3,5.9,3,4.6,3,-1111.1,-1,-1111.1,-1,4.3,4,1.6,3,24.4,3,18.1,3,187.9,4,4.2,4,83.2,4,22.1,4,102.1,4,15.2,4,27.6,4,2538,2085
37,171,8.1,4,1.3,3,13.4,4,4.6,4,1.4,3,27.5,3,16.5,4,7.5,4,7.5,4,31.1,4,2.3,3,4.7,4,2.8,4,31.1,4,15.8,3,182.3,4,7,4,57.8,4,28.3,4,73.2,4,16.5,4,22.7,4,4693,3870
37,173,6.1,3,1,3,12.4,3,7.6,3,1,3,43,3,14.3,3,6.6,3,5.9,3,-1111.1,-1,-1111.1,-1,4,3,2.6,3,30,4,16.9,3,229.4,4,9.2,3,54.5,3,22.5,3,58.5,3,13.1,4,35,4,1700,1536
37,175,7.6,4,1.5,4,13.9,4,4.9,4,2.1,4,30.7,3,10.3,3,8.7,4,8.8,4,-1111.1,-1,-1111.1,-1,5.8,4,2.9,4,21.9,3,16,3,143.5,3,-1111.1,-1,48.9,3,17.4,3,59.9,3,12.8,3,32.2,4,1377,1809
37,177,9.8,4,2.2,4,14.5,4,5.7,3,-1111.1,-1,45.2,4,14.6,3,13.2,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,13.2,4,-1111.1,-1,56.2,4,34.3,4,193.6,3,-1111.1,-1,72.7,4,31.6,4,66.3,4,-1111.1,-1,-1111.1,-1,407,455
37,179,7.1,4,1.2,4,11.7,4,3.3,4,2.2,3,26.7,4,13.5,4,6,4,4.4,3,14.3,4,6.7,4,4,3,2,4,27.6,4,16,3,182.1,4,3.1,4,58.1,4,21,4,66.8,4,10.3,3,18.8,4,7030,2689
37,181,11.8,4,2.5,4,17.7,4,8,4,1.2,4,54.4,4,26.4,4,13.6,4,9.5,4,17.6,4,-1111.1,-1,9.3,4,4.2,4,27.9,3,30.8,4,237.7,4,12.8,4,73.6,3,17.9,3,111.1,4,9.1,3,30.1,3,3541,2388
37,183,7.6,4,1.6,4,11.8,4,2,3,3,3,24.4,4,15.7,4,5.8,4,4,3,12.9,4,3.4,3,4.5,4,1.3,3,21,3,15.3,3,145.2,3,3.3,4,51,4,11.5,4,72.2,4,9.3,4,19,4,32741,10269
37,185,11.7,4,2.5,4,18.2,4,8.5,4,1.7,4,52.5,4,21.3,4,12.2,4,-1111.1,-1,14.6,4,-1111.1,-1,8.9,4,3.3,4,34.9,4,22.1,3,207.1,3,8.6,4,54.3,3,31.7,4,84.4,4,10.5,3,20.4,3,2033,2248
37,187,8.9,3,1.8,3,14.5,4,8.2,3,1.4,4,54.8,4,22.1,4,13.1,4,5.3,3,16.5,4,-1111.1,-1,8.7,4,4.4,4,26.8,3,24.1,4,230.8,4,7.8,3,69.1,3,29,3,54.3,3,13.9,4,18.6,3,1725,1596
37,189,8.1,3,1.4,3,13.1,4,3,3,2.6,4,20.2,3,11.9,3,5.8,3,6.2,3,-1111.1,-1,-1111.1,-1,4.6,4,1.2,3,17.8,3,16.3,3,153.5,3,-1111.1,-1,36.5,3,17.1,3,63,3,15.9,4,23.4,3,1725,1478
37,191,9.2,4,1.9,4,13.6,4,5.7,4,1.2,3,41.7,4,26.3,4,9.2,4,4.7,3,19,4,2.7,3,6.5,4,2.7,3,25.1,3,22,4,212.3,4,9.1,4,62.6,3,26.2,4,69.9,4,9.3,3,20.4,3,5106,3116
37,193,8.4,4,1.5,4,13.3,4,4.7,4,1.1,3,28.2,3,13.3,3,6.9,3,6,3,-1111.1,-1,-1111.1,-1,3.7,3,3.2,4,20.3,3,22.9,4,166,3,5.3,4,63.5,4,25,4,85.8,4,13.2,4,34.8,4,4347,3323
37,195,9.7,4,2.1,4,15.9,4,6.9,4,1.3,4,47.5,4,17.3,3,11.4,4,10.3,4,14.7,4,5.1,4,8.2,4,3.2,3,28.4,4,16.4,3,206.3,3,10.3,4,60.1,3,18.7,3,81.3,4,13.1,4,23.2,3,5356,3739
37,197,7.7,4,1.4,4,12,4,4.4,4,1.2,3,24.6,3,8.4,3,6.2,4,7.1,4,-1111.1,-1,-1111.1,-1,3.7,3,2.5,4,13,3,18.5,3,182.2,4,-1111.1,-1,62.8,4,27.4,4,72.9,4,15.8,4,25.3,4,2402,1867
37,199,7.1,3,1.2,3,10.2,3,4.4,3,1.4,4,18.7,3,7.6,3,3.7,3,3.3,3,-1111.1,-1,-1111.1,-1,1.8,3,1.8,3,24,3,18,3,159.9,3,-1111.1,-1,49.3,3,15,3,67.4,3,9.5,3,30.7,4,1815,1760
38,1,4.4,3,-1111.1,-1,11.2,4,-1111.1,-1,-1111.1,-1,18,3,22.4,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,35.4,4,166.3,4,-1111.1,-1,49.1,4,-1111.1,-1,66.9,4,-1111.1,-1,21.8,3,205,405
38,3,5.2,3,1.3,4,9.1,3,2.3,3,1.1,3,25.6,4,17.8,4,12.1,4,11.9,4,-1111.1,-1,-1111.1,-1,8.4,4,3.7,4,31.9,4,24.4,4,165.9,3,-1111.1,-1,43.1,3,15.9,3,69.5,4,18,4,19.1,3,1189,1514
38,5,5.7,3,1.4,4,12.4,3,8,4,1.5,4,63.1,4,34,4,6.1,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,2.6,3,3.5,4,-1111.1,-1,13.6,3,201.4,4,-1111.1,-1,41.2,3,52,4,50.1,3,29.3,4,31.1,4,1256,684
38,7,-1111.1,-1,-1111.1,-1,10,3,-1111.1,-1,-1111.1,-1,12.5,3,13.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,129,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,80,48
38,9,4.7,3,0.4,3,7.9,3,2.2,3,4.5,4,25.5,4,17.1,4,10.1,4,11,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,13.8,3,17.3,3,165.3,3,-1111.1,-1,34.3,3,25.2,3,66,4,-1111.1,-1,13.8,3,557,1001
38,11,3.7,3,-1111.1,-1,5.1,3,2,3,2,4,14.9,3,16.9,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,58.5,4,17.2,3,182.4,4,-1111.1,-1,51.2,4,-1111.1,-1,62.3,4,-1111.1,-1,29.6,4,296,461
38,13,5.3,3,-1111.1,-1,7.7,3,-1111.1,-1,-1111.1,-1,14.8,3,13.1,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,26.1,4,166,3,-1111.1,-1,49.3,4,-1111.1,-1,52.8,3,-1111.1,-1,-1111.1,-1,169,284
38,15,6.7,4,1.3,4,11.7,4,1.7,3,2,3,25.7,3,13,4,7.6,4,8.3,4,-1111.1,-1,-1111.1,-1,5.5,4,2.1,4,34.5,4,19.8,3,154.2,3,-1111.1,-1,38.4,3,9.5,3,59,4,11.2,4,17.1,3,4331,2633
38,17,6.5,3,0.9,3,11.1,4,1.4,3,1.8,3,23.5,3,11,4,4.4,3,3,3,-1111.1,-1,-1111.1,-1,2.7,3,1.7,3,28,4,20.3,4,140.5,3,-1111.1,-1,50,3,6.9,3,56.5,4,9.7,3,18.7,3,5283,2405
38,19,6.2,4,1.5,4,10.1,4,1.5,3,3,4,12.6,3,16.4,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,33.5,4,31.4,4,146.8,3,-1111.1,-1,38.4,3,20.7,3,58.3,4,22,4,21.8,3,404,686
